Date,inflow,precipitation,evaporation,sim_inflow
1/11/2018,3.54,0,73050,1.444
1/12/2018,3.54,0,76480,1.369
1/13/2018,3.54,0,98990,1.162
1/14/2018,3.54,0,85670,1.194
1/15/2018,3.2568,0,75290,1.22
1/16/2018,3.2568,0,78210,1.193
1/17/2018,3.2568,0,83210,1.089
1/18/2018,3.2568,0,96190,0.9558
1/19/2018,3.48336,0,85990,0.9835
1/20/2018,2.9736,0,94300,0.8898
1/21/2018,3.1152,0,87140,0.8987
1/22/2018,3.1152,0,86390,0.8663
1/23/2018,3.17184,0,86570,0.8284
1/24/2018,3.17184,0,86350,0.7944
1/25/2018,3.3984,0,85840,0.7634
1/26/2018,3.2568,0,73070,0.7922
1/27/2018,3.2568,0,86850,0.7172
1/28/2018,3.2568,0,83210,0.6842
1/29/2018,3.2568,0,86680,0.6293
1/30/2018,2.94528,0,85030,0.6111
1/31/2018,2.94528,0,76620,0.6369
2/1/2018,2.6904,0,83840,0.5663
2/2/2018,2.6904,0,86590,0.5158
2/3/2018,2.6904,0,80710,0.5303
2/4/2018,2.6904,0,87360,0.4587
2/5/2018,2.6904,0,79680,0.484
2/6/2018,2.6904,0,95520,0.3664
2/7/2018,2.6904,0,91520,0.3664
2/8/2018,2.77536,0,96000,0.337
2/9/2018,3.1152,0,97060,0.3063
2/10/2018,2.9736,38730,16640,0.4197
2/11/2018,3.1152,102500,29930,0.7656
2/12/2018,2.832,0,44570,0.6856
2/13/2018,2.5488,0,36880,0.6941
2/14/2018,3.1152,0,28950,0.6964
2/15/2018,2.832,0,18050,0.7016
2/16/2018,2.71872,0,6714,0.7024
2/17/2018,2.71872,0,0,0.7132
2/18/2018,2.5488,0,0,0.7202
2/19/2018,2.5488,0,0,0.7222
2/20/2018,2.37888,0,0,0.7279
2/21/2018,2.32224,0,0,0.7168
2/22/2018,2.32224,0,0,0.7045
2/23/2018,2.32224,0,0,0.7175
2/24/2018,2.32224,0,0,0.5718
2/25/2018,2.2656,0,0,0.5862
2/26/2018,2.2656,0,0,0.5539
2/27/2018,1.6992,0,0,0.5065
2/28/2018,1.416,0,0,0.5019
3/1/2018,1.35936,0,0,0.4574
3/2/2018,1.35936,0,0,0.4418
3/3/2018,1.01952,0,0,0.4001
3/4/2018,1.01952,0,0,0.2675
3/5/2018,0.9912,0,0,0.2615
3/6/2018,0.8496,0,0,0.2671
3/7/2018,0.8496,0,0,0.2621
3/8/2018,0.8496,0,0,0.246
3/9/2018,0.8496,0,0,0.2521
3/10/2018,0.79296,0,0,0.2514
3/11/2018,0.79296,0,0,0.2459
3/12/2018,0.79296,0,0,0.2309
3/13/2018,0.79296,0,0,0.2307
3/14/2018,0.9912,0,0,0.2664
3/15/2018,7.02336,0,0,1.04
3/16/2018,3.17184,0,0,0.6166
3/17/2018,2.86032,0,0,0.5122
3/18/2018,3.31344,0,0,0.5274
3/19/2018,2.66208,0,0,1.047
3/20/2018,3.34176,0,0,0.6375
3/21/2018,4.61616,0,0,0.5612
3/22/2018,3.54,0,0,0.5139
3/23/2018,4.1064,0,0,0.4771
3/24/2018,6.6552,0,0,0.4326
3/25/2018,5.74896,0,0,0.4299
3/26/2018,5.57904,0,0,0.4005
3/27/2018,5.32416,0,0,0.3906
3/28/2018,5.26752,0,0,0.3595
3/29/2018,4.956,0,0,0.3297
3/30/2018,4.956,0,0,0.3298
3/31/2018,4.5312,0,0,0.428
4/1/2018,4.1064,0,0,0.3997
4/2/2018,2.94528,0,0,0.3894
4/3/2018,3.1152,0,0,8.822
4/4/2018,2.77536,0,0,1.754
4/5/2018,2.88864,0,0,1.043
4/6/2018,2.60544,0,0,0.7891
4/7/2018,2.60544,0,0,0.6935
4/8/2018,2.60544,0,0,0.598
4/9/2018,2.60544,0,0,0.5551
4/10/2018,2.60544,0,0,0.5185
4/11/2018,2.60544,0,0,0.534
4/12/2018,2.60544,0,0,0.5627
4/13/2018,3.73824,0,0,1.161
4/14/2018,5.60736,0,0,0.804
4/15/2018,3.1152,0,0,0.7621
4/16/2018,2.88864,0,0,10.93
4/17/2018,2.60544,0,0,2.278
4/18/2018,2.66208,0,0,1.189
4/19/2018,3.00192,0,0,0.9791
4/20/2018,3.28512,0,0,3.062
4/21/2018,3.00192,0,0,1.302
4/22/2018,3.00192,0,0,1.073
4/23/2018,2.88864,0,0,1.01
4/24/2018,2.88864,0,0,0.9816
4/25/2018,3.34176,0,0,0.9176
4/26/2018,3.00192,0,0,0.8311
4/27/2018,2.88864,0,0,0.695
4/28/2018,2.71872,0,0,0.6201
4/29/2018,2.71872,0,0,0.5777
4/30/2018,1.92576,0,0,0.5265
5/1/2018,2.20896,0,0,0.5316
5/2/2018,3.51168,0,0,0.4984
5/3/2018,2.60544,0,0,0.4348
5/4/2018,2.71872,0,0,2.64
5/5/2018,1.6992,0,0,0.8386
5/6/2018,1.8408,0,0,0.6434
5/7/2018,1.8408,0,0,0.6372
5/8/2018,3.00192,0,0,0.6393
5/9/2018,5.15424,0,0,6.7
5/10/2018,7.08,0,0,1.475
5/11/2018,4.36128,0,0,3.901
5/12/2018,9.3456,0,0,3.77
5/13/2018,5.49408,0,0,2.809
5/14/2018,4.58784,0,0,6.154
5/15/2018,4.30464,0,0,2.635
5/16/2018,4.1064,0,0,2.148
5/17/2018,3.9648,0,0,1.894
5/18/2018,3.9648,0,0,1.669
5/19/2018,3.42672,0,0,1.629
5/20/2018,3.42672,0,0,1.696
5/21/2018,3.42672,0,0,1.575
5/22/2018,2.86032,0,0,2.984
5/23/2018,2.5488,0,0,1.832
5/24/2018,2.5488,0,0,1.857
5/25/2018,2.43552,0,0,21.25
5/26/2018,2.6904,0,0,44.9
5/27/2018,5.0976,1216,175,13.96
5/28/2018,7.81632,0,0,31.26
5/29/2018,14.5848,0,0,44.44
5/30/2018,27.7536,9674,275.6,233.2
5/31/2018,35.4,2428,3696,39.62
6/1/2018,11.86608,2456,3554,12.99
6/2/2018,7.08,5241,1447,7.817
6/3/2018,6.74016,6856,2270,6.852
6/4/2018,7.67472,1778,1936,6.594
6/5/2018,11.10144,2577,1492,6.557
6/6/2018,6.91008,4838,528.7,7.843
6/7/2018,6.9384,572.1,165.2,7.084
6/8/2018,8.3544,0,0,226.2
6/9/2018,46.64304,45810,2720,82.7
6/10/2018,112.37376,76100,961.2,97.79
6/11/2018,135.3696,39600,1813,40.56
6/12/2018,205.6032,61750,626.5,57.43
6/13/2018,143.38416,159400,1789,186
6/14/2018,103.73616,267500,4881,241.1
6/15/2018,60.7464,42230,10010,51.23
6/16/2018,25.88448,20140,9009,21.61
6/17/2018,18.94608,36010,6010,16.86
6/18/2018,17.5584,16410,4178,15.17
6/19/2018,27.41376,24030,9253,15.07
6/20/2018,18.03984,47610,4432,19.22
6/21/2018,16.45392,46000,4876,21.01
6/22/2018,16.36896,9611,5195,16.57
6/23/2018,32.87952,11990,4347,16.08
6/24/2018,36.22128,24040,1956,16.72
6/25/2018,33.87072,22910,769.1,17.29
6/26/2018,35.2584,7426,5103,16.64
6/27/2018,51.65568,36510,2377,25
6/28/2018,93.22944,6277,1448,18.14
6/29/2018,155.3352,27260,3166,23.95
6/30/2018,112.26048,4090,2803,18.36
7/1/2018,74.82144,5526,1935,17.68
7/2/2018,58.764,1229,227.3,17.46
7/3/2018,55.87536,7369,584.9,17.67
7/4/2018,51.48576,913.8,1877,17.48
7/5/2018,49.33344,4972,2232,17.6
7/6/2018,42.73488,3871,1413,17.65
7/7/2018,73.37712,36030,717.6,199.8
7/8/2018,378.18528,100900,1557,168.2
7/9/2018,330.636,385300,4848,413.7
7/10/2018,344.59776,307100,18400,202
7/11/2018,424.03536,778200,16520,371.4
7/12/2018,429.38784,508100,16470,202.6
7/13/2018,432.8712,766700,2140,242.4
7/14/2018,377.33568,340200,11650,106
7/15/2018,452.6952,136300,27770,44.48
7/16/2018,368.98128,331400,33950,65.51
7/17/2018,553.45776,518800,26460,107.3
7/18/2018,460.908,404400,36730,86.31
7/19/2018,409.6488,296100,20460,61.08
7/20/2018,206.8776,201000,18610,42.96
7/21/2018,310.64208,252000,16650,46.23
7/22/2018,313.41744,435300,35560,76.23
7/23/2018,268.67184,428100,20790,77.69
7/24/2018,342.27552,507100,18830,90.57
7/25/2018,492.39984,520800,21760,92.88
7/26/2018,318.37344,286100,31250,56.45
7/27/2018,305.148,53850,13680,35.68
7/28/2018,207.5856,58440,43770,32.36
7/29/2018,309.396,134000,7325,32.26
7/30/2018,151.17216,197300,26780,35.26
7/31/2018,133.27392,155400,20500,33.67
8/1/2018,141.0336,175700,31140,34.46
8/2/2018,98.1288,35150,35530,32.19
8/3/2018,78.8712,106600,41600,31.92
8/4/2018,160.94256,202700,30510,34.62
8/5/2018,160.34784,141000,26820,32.85
8/6/2018,141.43008,36710,33510,31.87
8/7/2018,143.95056,410000,39410,50.66
8/8/2018,194.50176,1204000,38580,167.8
8/9/2018,431.79504,1463000,42040,222.3
8/10/2018,293.76336,325000,11780,73.4
8/11/2018,391.2408,438800,17110,61.25
8/12/2018,273.4296,550100,34310,68.86
8/13/2018,683.27664,1536000,60080,193.9
8/14/2018,650.42544,1718000,34810,227.3
8/15/2018,1024.58928,2056000,32870,266.2
8/16/2018,960.07632,6871000,38140,855.7
8/17/2018,2206.128,657500,34760,183.3
8/18/2018,1206.51696,173600,69510,65.96
8/19/2018,660.22416,1657000,56310,138.3
8/20/2018,630.62976,1036000,73870,97.2
8/21/2018,422.08128,675100,96310,66.49
8/22/2018,442.41504,209800,62540,43.89
8/23/2018,250.7736,343800,56490,42.15
8/24/2018,286.14528,146000,88560,39.56
8/25/2018,37.18416,71330,75630,38.84
8/26/2018,140.94864,59080,58970,38.36
8/27/2018,171.93072,178300,53990,38.08
8/28/2018,180.99312,819700,62970,57.15
8/29/2018,203.87568,620700,103700,52.09
8/30/2018,189.26256,295600,25550,41.24
8/31/2018,122.6256,546800,65580,46.75
9/1/2018,140.35392,123400,64610,39.49
9/2/2018,121.86096,8865,72640,38.13
9/3/2018,129.81888,93580,93290,37.52
9/4/2018,102.20688,4479,49430,37.02
9/5/2018,67.34496,0,138500,36.49
9/6/2018,77.00208,18090,80370,36.03
9/7/2018,78.3048,181700,45570,35.71
9/8/2018,71.6496,86760,24620,35.26
9/9/2018,63.1536,55050,60100,34.78
9/10/2018,53.46816,0,198500,34.22
9/11/2018,61.68096,41650,107800,33.77
9/12/2018,45.82176,120800,39590,33.38
9/13/2018,31.06704,23340,52400,32.86
9/14/2018,24.072,0,163400,32.3
9/15/2018,21.24,0,176700,31.78
9/16/2018,24.15696,0,229300,31.25
9/17/2018,27.1872,89940,73280,30.87
9/18/2018,26.64912,37960,55750,30.36
9/19/2018,26.196,0,219500,29.77
9/20/2018,20.64528,0,191800,29.26
9/21/2018,16.284,639500,70810,36.39
9/22/2018,16.39728,0,165400,29.78
9/23/2018,14.3016,23900,104100,28.56
9/24/2018,13.452,177300,110300,28.05
9/25/2018,24.52512,230800,81930,27.69
9/26/2018,34.74864,3166000,76440,192.8
9/27/2018,40.356,208600,81320,51.85
9/28/2018,35.62656,449800,75230,35.3
9/29/2018,45.0288,718200,107400,40.26
9/30/2018,28.99968,60610,106900,29.51
10/1/2018,25.488,101400,122300,27.65
10/2/2018,19.116,315300,80440,27.27
10/3/2018,13.0272,0,207200,26.51
10/4/2018,9.6288,56300,88590,26.06
10/5/2018,14.69808,256700,93590,25.8
10/6/2018,21.83472,309100,70070,25.72
10/7/2018,9.79872,20670,69090,25.12
10/8/2018,11.21472,0,214300,24.59
10/9/2018,19.6824,1039000,79420,45.05
10/10/2018,24.9216,1135000,96010,55.62
10/11/2018,17.7,0,230300,29.25
10/12/2018,11.92272,0,172500,25.31
10/13/2018,12.23424,0,191700,24.17
10/14/2018,11.6112,0,230500,23.57
10/15/2018,11.7528,383400,102200,24
10/16/2018,12.94224,430600,81650,24.72
10/17/2018,18.35136,997700,74750,43.3
10/18/2018,24.78,189100,81810,26.22
10/19/2018,19.9656,131300,84650,23.7
10/20/2018,17.9832,1455000,97210,64.42
10/21/2018,14.16,425400,109100,31.16
10/22/2018,8.7792,0,250400,24.57
10/23/2018,6.99504,0,252900,23.1
10/24/2018,7.788,0,270500,22.47
10/25/2018,4.16304,0,248400,22.02
10/26/2018,4.16304,0,178900,21.64
10/27/2018,3.9648,0,180700,21.25
10/28/2018,3.8232,0,184300,20.87
10/29/2018,3.73824,0,189000,20.5
10/30/2018,3.56832,0,228200,20.12
10/31/2018,3.6816,0,225600,19.76
11/1/2018,3.45504,0,167500,19.43
11/2/2018,3.2568,0,178100,19.07
11/3/2018,3.2568,73510,51990,18.78
11/4/2018,3.2568,21000,59420,18.43
11/5/2018,2.77536,0,181000,18.05
11/6/2018,2.71872,0,158700,17.72
11/7/2018,2.4072,0,150000,17.39
11/8/2018,2.6904,0,226800,17.03
11/9/2018,2.9736,0,202100,16.71
11/10/2018,2.9736,0,198400,16.38
11/11/2018,2.9736,0,174300,16.07
11/12/2018,2.9736,0,179200,15.75
11/13/2018,2.94528,0,164100,15.44
11/14/2018,2.66208,0,146300,15.14
11/15/2018,2.6904,0,151100,14.83
11/16/2018,2.6904,0,151800,14.52
11/17/2018,3.9648,10510,57460,14.25
11/18/2018,3.28512,0,174500,13.92
11/19/2018,3.17184,0,151100,13.63
11/20/2018,2.77536,0,162000,13.34
11/21/2018,2.66208,0,172700,13.05
11/22/2018,2.49216,0,160400,12.77
11/23/2018,2.71872,0,190400,12.48
11/24/2018,2.43552,21010,80750,12.25
11/25/2018,2.43552,178600,61070,12.09
11/26/2018,2.37888,0,160200,11.79
11/27/2018,2.37888,0,174600,11.52
11/28/2018,2.4072,0,144500,11.27
11/29/2018,2.32224,0,157000,11.01
11/30/2018,2.37888,0,156700,10.75
12/1/2018,2.4072,0,156700,10.51
12/2/2018,2.32224,0,153900,10.27
12/3/2018,2.23728,0,134900,10.03
12/4/2018,1.30272,0,160900,9.791
12/5/2018,2.09568,0,180700,9.555
12/6/2018,2.43552,0,193500,9.326
12/7/2018,2.37888,0,166200,9.115
12/8/2018,2.23728,0,143900,8.907
12/9/2018,2.15232,0,133700,8.698
12/10/2018,2.06736,0,166300,8.479
12/11/2018,2.15232,0,159300,8.278
12/12/2018,2.32224,0,173700,8.074
12/13/2018,1.89744,0,146700,7.888
12/14/2018,2.20896,0,141100,7.699
12/15/2018,2.20896,0,166100,7.503
12/16/2018,2.43552,0,153200,7.325
12/17/2018,2.06736,0,192900,7.132
12/18/2018,2.20896,0,170100,6.964
12/19/2018,2.20896,0,146000,6.801
12/20/2018,2.20896,0,137600,6.636
12/21/2018,2.6904,0,143900,6.47
12/22/2018,2.71872,0,152800,6.306
12/23/2018,2.88864,0,152100,6.149
12/24/2018,2.77536,0,155200,5.995
12/25/2018,3.17184,47270,62500,5.878
12/26/2018,2.77536,0,156600,5.699
12/27/2018,2.91696,0,158700,5.555
12/28/2018,2.77536,225800,61730,5.666
12/29/2018,2.88864,0,154100,5.495
12/30/2018,2.80368,0,147700,5.36
12/31/2018,2.74704,0,135600,5.17
1/1/2019,2.77536,0,166200,4.867
1/2/2019,2.66208,0,137700,4.735
1/3/2019,2.88864,0,154200,4.603
1/4/2019,2.88864,0,143600,3.559
1/5/2019,2.94528,0,149000,3.059
1/6/2019,2.94528,0,166800,2.894
1/7/2019,2.49216,0,170700,2.799
1/8/2019,2.88864,0,187900,2.643
1/9/2019,2.71872,0,181500,2.467
1/10/2019,2.94528,0,178500,2.398
1/11/2019,2.2656,0,158700,1.841
1/12/2019,2.63376,0,154800,1.603
1/13/2019,2.49216,0,142000,1.589
1/14/2019,2.49216,0,154800,1.492
1/15/2019,2.52048,0,155500,1.437
1/16/2019,2.20896,0,177500,1.313
1/17/2019,2.49216,0,146800,1.338
1/18/2019,2.4072,0,184200,1.222
1/19/2019,2.4072,0,156000,1.242
1/20/2019,2.49216,0,147900,1.224
1/21/2019,2.37888,0,179100,1.077
1/22/2019,2.20896,0,166600,1.077
1/23/2019,2.23728,0,142700,1.101
1/24/2019,2.49216,0,150600,1.067
1/25/2019,2.23728,0,167000,0.9589
1/26/2019,2.09568,0,178300,0.8842
1/27/2019,2.43552,0,172400,0.8682
1/28/2019,2.49216,0,161100,0.8713
1/29/2019,2.52048,0,155200,0.8576
1/30/2019,2.43552,0,169100,0.7787
1/31/2019,2.43552,0,175400,0.7258
2/1/2019,2.6904,0,172700,0.7042
2/2/2019,2.6904,0,170900,0.6806
2/3/2019,2.6904,0,185500,0.6027
2/4/2019,2.6904,0,178300,0.5985
2/5/2019,2.6904,0,180900,0.5627
2/6/2019,2.6904,0,175500,0.5543
2/7/2019,2.6904,10420,75880,0.608
2/8/2019,2.77536,93800,37210,0.6649
2/9/2019,3.1152,0,171900,0.6302
2/10/2019,2.9736,0,213500,0.6264
2/11/2019,3.1152,109400,47500,0.7631
2/12/2019,2.832,0,172500,0.7272
2/13/2019,2.5488,0,195800,0.7059
2/14/2019,3.1152,0,175500,0.5484
2/15/2019,2.832,0,169400,0.4972
2/16/2019,2.71872,0,153500,0.5147
2/17/2019,2.71872,0,161800,0.4738
2/18/2019,2.5488,0,181400,0.4266
2/19/2019,2.5488,0,177200,0.4175
2/20/2019,2.37888,0,163100,0.4223
2/21/2019,2.32224,0,157300,0.4169
2/22/2019,2.32224,0,190200,0.3792
2/23/2019,2.32224,0,168400,0.3806
2/24/2019,2.32224,0,197100,0.363
2/25/2019,2.2656,0,181300,0.3621
2/26/2019,2.2656,0,213500,0.3445
2/27/2019,1.6992,0,174100,0.3525
2/28/2019,1.416,0,169900,0.3483
3/1/2019,2.37888,0,186300,0.3369
3/2/2019,2.37888,0,178300,0.3344
3/3/2019,2.37888,0,175300,0.3303
3/4/2019,2.35056,0,156200,0.3321
3/5/2019,2.37888,0,232800,0.2992
3/6/2019,2.32224,0,165100,0.3192
3/7/2019,2.2656,0,176200,0.3105
3/8/2019,2.20896,0,171100,0.3078
3/9/2019,2.15232,0,197800,0.2936
3/10/2019,2.09568,0,174500,0.2981
3/11/2019,2.20896,73170,77240,0.3409
3/12/2019,1.5576,132900,59140,0.3907
3/13/2019,1.8408,0,183700,0.3263
3/14/2019,1.8408,0,131900,0.3345
3/15/2019,1.64256,0,129000,0.3257
3/16/2019,1.30272,0,155700,0.3039
3/17/2019,1.30272,0,158600,0.2939
3/18/2019,1.2744,0,138100,0.2956
3/19/2019,1.64256,0,136100,0.2879
3/20/2019,1.64256,0,120900,0.2881
3/21/2019,1.5576,0,126100,0.278
3/22/2019,1.5576,0,152100,0.2578
3/23/2019,2.09568,0,121900,0.2681
3/24/2019,2.03904,0,141500,0.2516
3/25/2019,1.81248,0,132700,0.2505
3/26/2019,1.92576,0,118800,0.2524
3/27/2019,1.58592,0,106000,0.2541
3/28/2019,1.58592,0,100600,0.2519
3/29/2019,1.58592,0,106800,0.2434
3/30/2019,1.8408,0,92370,0.2474
3/31/2019,1.8408,47850,64460,0.2707
4/1/2019,1.8408,0,109900,0.2377
4/2/2019,1.8408,0,116600,0.2282
4/3/2019,1.8408,89780,49360,0.3165
4/4/2019,1.8408,0,132200,0.254
4/5/2019,1.8408,0,124700,0.2486
4/6/2019,1.81248,0,136100,0.2315
4/7/2019,1.8408,0,125900,0.2283
4/8/2019,1.81248,0,108900,0.2286
4/9/2019,1.81248,40780,44920,0.2802
4/10/2019,1.8408,38140,68990,0.2894
4/11/2019,1.8408,67250,64940,0.3379
4/12/2019,3.1152,33210,38400,0.3629
4/13/2019,3.1152,0,71670,0.3057
4/14/2019,2.5488,0,58340,0.3011
4/15/2019,1.64256,0,62720,0.2791
4/16/2019,1.5576,0,62300,0.2615
4/17/2019,1.64256,0,61380,0.2476
4/18/2019,2.5488,112200,19150,0.4744
4/19/2019,2.66208,287500,27130,1.126
4/20/2019,3.20016,0,51260,0.873
4/21/2019,2.52048,0,51250,0.7886
4/22/2019,2.71872,0,48480,0.7223
4/23/2019,2.2656,13970,22370,0.7021
4/24/2019,2.2656,51310,15180,0.7529
4/25/2019,2.32224,0,57190,0.6239
4/26/2019,2.32224,0,49920,0.5796
4/27/2019,2.32224,0,44140,0.5388
4/28/2019,3.2568,20420,16600,0.564
4/29/2019,2.43552,0,41160,0.4764
4/30/2019,3.28512,198500,15290,1.001
5/1/2019,2.43552,2766,13830,0.9093
5/2/2019,2.5488,0,41320,0.7739
5/3/2019,2.5488,0,41570,0.7002
5/4/2019,2.5488,0,33830,0.651
5/5/2019,2.5488,0,38620,0.5809
5/6/2019,2.60544,0,31740,0.5429
5/7/2019,2.60544,10330,8897,0.5572
5/8/2019,3.22848,10610,15090,0.5212
5/9/2019,3.87984,0,27960,0.4452
5/10/2019,3.05856,0,25840,0.4152
5/11/2019,2.71872,0,21760,0.394
5/12/2019,2.46384,4734,12080,0.3911
5/13/2019,2.52048,39910,5244,0.5195
5/14/2019,2.71872,0,23170,0.4337
5/15/2019,2.60544,0,23820,0.3971
5/16/2019,2.66208,0,28180,0.3512
5/17/2019,2.71872,43680,9377,0.5257
5/18/2019,3.34176,7899,6190,0.5066
5/19/2019,3.28512,1773,7810,0.4633
5/20/2019,2.71872,0,29080,0.3612
5/21/2019,2.74704,0,22540,0.3498
5/22/2019,2.80368,548.1,10940,0.3591
5/23/2019,3.17184,41840,9939,0.5126
5/24/2019,2.71872,0,19220,0.4385
5/25/2019,3.28512,70700,7863,0.7892
5/26/2019,3.6816,19270,8218,0.8199
5/27/2019,3.3984,26770,6758,0.8935
5/28/2019,3.1152,0,14200,0.7765
5/29/2019,3.1152,7034,5542,0.7652
5/30/2019,2.77536,0,10990,0.6607
5/31/2019,2.6904,27400,2563,0.8989
6/1/2019,2.4072,24160,2214,1.109
6/2/2019,2.37888,210.5,3342,0.9958
6/3/2019,2.2656,6315,3422,0.9663
6/4/2019,2.20896,0,6954,0.8309
6/5/2019,1.6992,0,4886,0.7706
6/6/2019,1.6992,24170,1170,1.334
6/7/2019,1.6992,0,4173,1.128
6/8/2019,1.81248,7795,1462,1.339
6/9/2019,1.81248,0,1617,1.185
6/10/2019,1.81248,126.8,170.1,1.111
6/11/2019,2.15232,0,0,1.17
6/12/2019,4.33296,0,0,1.265
6/13/2019,4.13472,0,0,1.382
6/14/2019,4.36128,0,0,1.839
6/15/2019,6.59856,0,0,1.75
6/16/2019,4.55952,0,0,1.668
6/17/2019,5.91888,0,0,1.517
6/18/2019,5.91888,0,0,1.353
6/19/2019,4.1064,0,0,1.457
6/20/2019,4.5312,0,0,1.419
6/21/2019,6.372,0,0,1.501
6/22/2019,8.41104,0,0,1.463
6/23/2019,6.28704,0,0,1.348
6/24/2019,5.12592,0,0,1.276
6/25/2019,6.25872,0,0,1.158
6/26/2019,5.15424,0,0,1.26
6/27/2019,5.60736,0,0,1.197
6/28/2019,5.49408,0,0,1.156
6/29/2019,5.83392,0,0,1.083
6/30/2019,5.83392,0,0,1.411
7/1/2019,7.9296,0,0,1.578
7/2/2019,11.72448,0,0,1.489
7/3/2019,10.87488,0,0,5.329
7/4/2019,12.23424,0,0,2.119
7/5/2019,11.328,0,0,11.54
7/6/2019,20.532,0,0,52.46
7/7/2019,25.57296,1954,276.2,17.85
7/8/2019,16.02912,0,0,7.667
7/9/2019,16.02912,0,0,6.031
7/10/2019,36.07968,0,0,18.63
7/11/2019,51.48576,0,0,5.908
7/12/2019,31.32192,0,0,4.065
7/13/2019,23.364,0,0,4.413
7/14/2019,17.44512,0,0,3.739
7/15/2019,15.37776,0,0,3.565
7/16/2019,13.5936,0,0,3.426
7/17/2019,10.3368,0,0,3.458
7/18/2019,18.03984,0,0,3.525
7/19/2019,32.568,0,0,3.821
7/20/2019,64.5696,0,0,11.49
7/21/2019,47.37936,0,0,14.7
7/22/2019,49.50336,347.6,43.49,15.27
7/23/2019,66.1272,1387,44.13,31
7/24/2019,53.9496,3143,400.7,13.75
7/25/2019,40.80912,1350,199.3,8.299
7/26/2019,37.9488,2059,902.3,7.841
7/27/2019,37.9488,203.5,156,7.558
7/28/2019,38.3736,518.5,216.5,7.584
7/29/2019,35.88144,425.9,100.2,7.945
7/30/2019,41.97024,0,0,14.1
7/31/2019,44.7456,0,0,9.395
8/1/2019,37.6656,0,0,8.859
8/2/2019,30.7272,32.05,35.95,8.736
8/3/2019,27.8952,370.1,166,8.802
8/4/2019,33.7008,2028,206.7,11.26
8/5/2019,34.49376,10730,370.7,67.09
8/6/2019,72.47088,30320,1332,74.68
8/7/2019,252.78432,94280,2572,167.3
8/8/2019,475.80432,296000,3230,329.6
8/9/2019,725.64336,576700,8512,375.9
8/10/2019,525.6192,899500,17960,401.3
8/11/2019,413.64192,431000,20280,158
8/12/2019,239.38896,103300,15920,43.35
8/13/2019,247.68672,182500,28420,34
8/14/2019,200.42064,61960,15150,20.3
8/15/2019,217.0728,274900,22480,42.57
8/16/2019,198.86304,68250,8403,21.93
8/17/2019,135.45456,149300,16020,24.19
8/18/2019,101.1024,48470,11480,19.75
8/19/2019,78.3048,30220,7618,19.14
8/20/2019,57.51792,37760,12000,19.05
8/21/2019,65.4192,41030,12390,19.06
8/22/2019,73.9152,44350,12430,19.07
8/23/2019,83.65728,113300,15900,20.15
8/24/2019,87.9336,106900,32340,20.35
8/25/2019,83.48736,72950,38600,19.81
8/26/2019,66.92016,39870,12860,19.66
8/27/2019,59.472,601700,16930,95.31
8/28/2019,66.92016,12940,13470,31.14
8/29/2019,45.0288,47520,12570,22.62
8/30/2019,75.8976,134000,31560,22.53
8/31/2019,66.4104,60110,32330,20.99
9/1/2019,54.2328,58940,24770,20.72
9/2/2019,72.30096,210500,22050,26.96
9/3/2019,66.60864,116800,17240,22.5
9/4/2019,101.8104,275600,33030,35.34
9/5/2019,247.2336,580400,21230,85.55
9/6/2019,335.67696,389900,29110,61.9
9/7/2019,266.32128,298700,29250,45.75
9/8/2019,186.14736,264000,23420,38.8
9/9/2019,231.3744,275600,14000,38.58
9/10/2019,225.2856,68430,29400,26.42
9/11/2019,137.6352,47350,22690,24.61
9/12/2019,99.34656,256600,30680,31.96
9/13/2019,102.2352,217300,32030,30.58
9/14/2019,89.43456,46780,21370,25.45
9/15/2019,68.9592,67670,37190,24.66
9/16/2019,74.9064,24800,45970,24.29
9/17/2019,67.6848,31240,35520,24.02
9/18/2019,57.54624,12590,34750,23.74
9/19/2019,37.8072,0,85470,23.42
9/20/2019,39.648,61720,27290,23.29
9/21/2019,36.75936,17150,25940,23.01
9/22/2019,30.8688,0,86820,22.68
9/23/2019,33.5592,262900,39810,28.14
9/24/2019,29.11296,366100,27270,38.41
9/25/2019,25.6296,46630,43680,25.31
9/26/2019,39.44976,333300,23420,34.73
9/27/2019,27.64032,9048,31470,24.83
9/28/2019,15.88752,20500,40520,23.29
9/29/2019,15.576,0,108800,22.69
9/30/2019,11.0448,0,118400,22.31
10/1/2019,15.80256,34800,47950,22.09
10/2/2019,12.57408,182000,34160,22.8
10/3/2019,5.83392,180900,45340,23.05
10/4/2019,9.3456,2365,34510,21.91
10/5/2019,8.3544,11900,49140,21.5
10/6/2019,8.3544,392500,42910,34.28
10/7/2019,57.00816,778900,40550,80.45
10/8/2019,48.144,116500,55580,30.76
10/9/2019,66.9768,19990,32410,23.77
10/10/2019,37.04256,166000,39060,22.88
10/11/2019,33.7008,17720,30240,21.94
10/12/2019,35.45664,394600,39430,33.52
10/13/2019,27.72528,164500,39520,24.04
10/14/2019,21.3816,305300,48540,28.58
10/15/2019,20.70192,80830,51400,22.98
10/16/2019,27.21552,912500,55280,85.56
10/17/2019,76.66224,400000,33260,44.8
10/18/2019,31.54848,567700,33300,54.31
10/19/2019,27.8952,482200,43860,47.94
10/20/2019,14.35824,5580,25800,27.31
10/21/2019,19.17264,320000,38410,29.93
10/22/2019,38.34528,180900,40860,25.23
