date,inflow,std
20120926,16.68048,0
20120927,14.49984,0
20120928,13.0272,0
20120929,13.76352,0
20120930,14.47152,0
20121001,25.23312,0
20121002,16.59552,0
20121003,17.89824,0
20121004,10.22352,0
20121005,10.22352,0
20121006,10.22352,0
20121007,6.48528,0
20121008,8.89248,0
20121009,5.29584,0
20121010,4.75776,0
20121011,5.32416,0
20121012,2.77536,0
20121013,5.8056,0
20121014,7.70304,0
20121015,4.13472,0
20121016,20.84352,0
20121017,8.94912,0
20121018,7.9296,0
20121019,6.20208,0
20121020,4.72944,0
20121021,3.37008,0
20121022,8.29776,0
20121023,7.27824,0
20121024,7.61808,0
20121025,6.9384,0
20121026,6.59856,0
20121027,6.59856,0
20121028,5.2392,0
20121029,6.25872,0
20121030,14.21664,0
20121031,17.75664,0
20121101,17.5584,0
20121102,43.35792,0
20121103,3.05856,0
20121104,25.74288,0
20121105,47.23776,0
20121106,17.81328,0
20121107,24.32688,0
20121108,18.74784,0
20121109,20.56032,0
20121110,20.22048,0
20121111,19.51248,0
20121112,18.8328,0
20121113,15.46272,0
20121114,24.52512,0
20121115,19.62576,0
20121116,6.71184,0
20121117,6.71184,0
20121118,6.9384,0
20121119,8.18448,0
20121120,7.84464,0
20121121,7.2216,0
20121122,7.73136,0
20121123,7.27824,0
20121124,7.19328,0
20121125,7.02336,0
20121126,6.99504,0
20121127,6.31536,0
20121128,10.93152,0
20121129,9.3456,0
20121130,3.1152,0
20121201,2.9736,0
20121202,3.3984,0
20121203,3.3984,0
20121204,2.80368,0
20121205,6.42864,0
20121206,7.47648,0
20121207,8.41104,0
20121208,8.04288,0
20121209,6.42864,0
20121210,5.21088,0
20121211,3.73824,0
20121212,7.33488,0
20121213,7.30656,0
20121214,6.17376,0
20121215,6.40032,0
20121216,5.35248,0
20121217,3.65328,0
20121218,3.76656,0
20121219,6.40032,0
20121220,6.2304,0
20121221,6.25872,0
20121222,7.2216,0
20121223,6.76848,0
20121224,6.57024,0
20121225,6.5136,0
20121226,6.03216,0
20121227,5.97552,0
20121228,6.68352,0
20121229,4.27632,0
20121230,3.99312,0
20121231,3.28512,0
20130101,0,0
20130102,0,0
20130103,0,0
20130104,0,0
20130105,0,0
20130106,0,0
20130107,0,0
20130108,0,0
20130109,0,0
20130110,0,0
20130111,0,0
20130112,0,0
20130113,0,0
20130114,0,0
20130115,0,0
20130116,0,0
20130117,0,0
20130118,0,0
20130119,0,0
20130120,0,0
20130121,0,0
20130122,2.57712,0
20130123,2.46384,0
20130124,2.23728,0
20130125,1.9824,0
20130126,2.23728,0
20130127,1.86912,0
20130128,1.9824,0
20130129,1.86912,0
20130130,1.86912,0
20130131,2.124,0
20130201,1.86912,0
20130202,1.86912,0
20130203,1.86912,0
20130204,1.52928,0
20130205,1.64256,0
20130206,1.64256,0
20130207,1.64256,0
20130208,1.52928,0
20130209,1.75584,0
20130210,2.01072,0
20130211,24.80832,0
20130212,0,0
20130213,0,0
20130214,0,0
20130215,0,0
20130216,0,0
20130217,0,0
20130218,0,0
20130219,0,0
20130220,0,0
20130221,0,0
20130222,0,0
20130223,0,0
20130224,0,0
20130225,0,0
20130226,0,0
20130227,0,0
