Date,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30
10-01-20,16.21643066,16.83241272,17.20149803,16.51188087,15.69590378,15.0912962,14.083498,13.18063545,13.17296791,12.40815639,11.82384872,10.64228725,10.24355316,9.502178192,8.773490906,7.987867355,8.083548546,8.868580818,9.587814331,9.781210899,10.39120102,10.92463779,11.11617947,10.45965767,9.314583778,7.505125523,5.513866901,3.13376689,1.756004214,3.407951117
11-01-20,14.21543121,14.31845188,14.64978981,14.55813599,14.3609972,14.13036919,13.41255093,12.74773216,12.89865494,12.13754368,11.54067802,10.32370186,9.805869102,8.870363235,7.996798515,7.041133881,6.736292839,6.705800533,7.084760189,6.748634338,7.036372185,6.979802132,7.298666,7.011770725,6.242162228,4.590968609,3.226700783,1.588985324,1.456766605,2.831522226
12-01-20,18.92390823,20.60624886,21.09229851,19.1558609,16.79063988,15.10213566,13.54350471,12.41281605,12.54589462,11.98536682,11.46195793,10.1297493,9.683024406,8.797487259,7.920800686,6.917615891,6.357756615,6.304965019,7.413418293,8.113535881,8.765690804,8.783376694,8.739626884,8.147439003,7.289944172,5.967251301,4.94489336,3.676680803,2.624542236,2.69905448
13-01-20,16.46322632,17.06975746,17.3249855,16.51829338,15.67257881,14.90211773,14.07007027,13.20056057,13.14495945,12.39878559,11.9864378,10.88500786,10.82213783,9.959493637,8.913963318,7.666166306,6.845752239,6.268017292,6.585577011,6.537340641,6.948081493,6.901551247,7.14002037,6.872445583,6.231887341,4.909620285,4.324512005,4.236906528,4.303386688,4.128035069
14-01-20,24.27884483,26.61286354,27.25605583,24.58057022,21.07684898,18.30067444,15.63349533,13.40969467,12.40253353,11.47255325,10.97860336,10.05751896,9.89586544,9.321661949,8.587436676,7.754163742,7.014998913,6.257359028,6.835357666,7.38697052,7.973913193,8.016770363,7.971274376,7.46461153,6.701601028,5.565196991,4.764106274,3.950346947,3.165753126,2.986544847
15-01-20,20.07039833,21.32517624,21.80517197,20.40076637,18.62702942,17.18541145,15.52999783,14.06769466,13.55883217,12.64138985,12.11002922,11.12734222,10.91033077,10.24531269,9.550775528,8.739904404,8.298669815,8.036327362,8.439147949,8.507416725,8.946412086,8.949338913,9.010775566,8.535819054,7.712161541,6.375265598,5.286055088,4.213046074,3.975426435,4.40190506
16-01-20,12.01178265,12.10257816,12.41741753,12.48015499,12.34283257,11.99861813,11.62209034,12.50905323,14.56300259,15.11285496,15.14344597,14.87456417,14.31083393,13.15472507,11.7320261,10.2147007,9.087677002,8.070015907,7.262118816,6.461826324,6.555098057,6.497554779,6.635802746,6.284110546,5.607306004,4.245160103,3.167986155,2.14240551,2.536750078,3.657505512
17-01-20,15.50625515,17.5715332,17.82103539,14.91695881,12.01763248,10.62760162,10.30821323,10.53860474,10.79446983,10.55176449,10.79383278,11.20840836,11.30126286,10.7400856,9.423871994,8.071035385,6.233229637,3.929513693,4.48286438,6.523506165,7.538784981,7.487016678,6.848476887,6.102993011,5.399395943,5.445810318,5.66310215,5.571690559,5.06370306,4.782632351
18-01-20,23.53388214,25.44700432,25.81450462,23.4647541,19.79980469,15.76224327,11.69052601,12.09823895,16.30333138,18.6842041,19.58102989,19.86906815,19.3507843,18.28657341,16.13725662,13.48409176,13.32694435,16.49682045,20.49502754,23.64632034,24.61720657,22.68900871,18.59405327,14.55913162,11.96570778,10.5210886,8.665065765,6.897591591,6.312999249,6.885221004
19-01-20,23.79202461,25.471838,26.03250122,24.26700401,21.86211205,19.79880714,18.02120018,17.88534164,19.10072708,19.2782917,21.06931496,24.33191681,26.29537773,25.21831131,22.46165276,18.78272438,16.37506676,15.33157253,14.38987446,13.99422264,13.87417603,13.45322037,12.54165745,11.22003746,10.03806686,9.17562294,7.891400814,6.333362579,5.395376682,5.791015148
20-01-20,17.3682251,17.28419685,17.73936272,18.37197495,18.21531487,16.9025898,14.5366087,14.75649357,17.54784775,18.8093338,19.0931263,19.28336143,18.51963806,17.14681625,15.55764675,14.17189407,13.69589615,14.21215248,14.51209641,14.67314816,14.89291286,14.41476154,13.36139107,11.83548737,10.42209625,9.44985199,7.888878822,5.978892326,5.327394962,5.989435196
21-01-20,16.87192154,16.77864075,17.0077095,17.19568825,17.14019775,16.49460983,15.3415451,15.44918156,17.09386253,17.48497009,17.37483597,17.09945679,16.57619286,15.46749783,14.26619625,13.1629982,12.92864323,13.49764347,13.68860912,13.52227879,13.48004627,13.01694775,12.13335991,10.80929089,9.620452881,8.574226379,7.031943798,5.354246616,4.630643368,5.056837559
22-01-20,13.28527355,13.33059883,13.67386913,13.83831787,13.71235943,13.21645451,12.26151752,12.37381172,13.77721119,14.08973312,13.97019005,13.75650024,13.21491337,12.32578945,11.40425873,10.57529259,10.38705444,10.72261429,10.64029694,10.31272984,10.22727203,9.931375504,9.351523399,8.391999245,7.447040081,6.454580307,5.058782578,3.514789581,3.078946829,3.987086058
23-01-20,16.77317619,17.25772285,17.09169006,15.55044079,14.64403248,15.77050781,18.32462692,21.21075249,23.05404663,22.27191734,19.69545937,16.32975578,13.81121922,11.6540041,9.925468445,8.490578651,8.196425438,8.682986259,9.069216728,8.909707069,9.228587151,9.408960342,9.558776855,9.16681385,8.302117348,7.087417603,6.17957592,4.977856636,4.512125015,4.656416416
24-01-20,13.91420269,14.3255415,14.66871929,14.30920887,13.93563175,13.65439415,13.05215263,12.3081274,12.22215462,11.43081379,10.87892723,9.723361969,9.45646286,8.742872238,7.811813831,6.699354172,6.4870224,6.814454079,7.081198215,6.961996555,7.871319771,9.216183662,10.15312672,9.954544067,8.908149719,6.816549778,4.825885296,2.824721098,2.200771332,3.749591827
25-01-20,12.12583637,12.12551975,12.09109592,11.85835648,11.87374496,11.98104191,12.21822262,11.7584362,11.1299839,10.20829582,10.14747429,10.03565025,10.42581654,9.790011406,8.636450768,7.376916885,6.942807198,7.132370949,7.39780426,7.528112888,8.048251152,8.639950752,8.797038078,8.3624897,7.586040974,6.338236809,5.132896423,4.395156384,4.22612524,4.632120132
26-01-20,9.238593102,9.295798302,9.476445198,9.413892746,9.349140167,9.220722198,8.825984955,8.390564919,8.442770004,7.937136173,7.603300095,6.848138809,6.625914097,6.045889854,5.441424847,4.736632824,4.405459404,4.302564621,4.568797112,4.475672245,4.732817173,4.710879326,4.876194,4.673493862,4.188205719,3.176308632,2.396845102,1.558013082,1.356932282,1.871522784
27-01-20,19.65629578,22.0953598,22.59130669,19.65184593,15.61912918,12.31437874,9.511486053,7.087248325,5.776880741,5.533512115,5.244863033,4.872646809,5.584348679,5.95383358,5.340162754,4.849616051,5.970032692,7.12670517,6.655483246,6.150171757,7.73758316,11.53004265,13.4815073,13.49703693,12.10679436,9.528712273,7.222110271,6.134943962,5.851224899,6.192387104
28-01-20,17.32361031,19.7773571,20.26077271,17.38550186,13.54806232,10.3366785,7.708095074,5.387139797,4.026405334,3.86190176,3.982001543,3.689530611,4.236307144,4.163467884,3.724363089,3.311519146,2.727658987,3.202172995,4.802858829,6.28509903,6.600048542,6.519275665,5.615454197,4.638367653,4.146383762,4.44863224,4.443697453,4.571911812,4.119071007,3.133125305
29-01-20,27.76478577,31.4826088,32.27479172,27.97680664,22.08974648,17.20328522,12.67682457,8.719150543,6.039112568,5.398886681,5.152886868,4.855659485,5.100355625,5.402279377,5.309420586,5.238158703,4.321151257,2.84802103,4.517656326,6.634307861,7.354201317,7.424575806,6.689173698,5.77409029,5.170154095,5.196591377,5.14723587,4.915145397,3.799830914,2.534525633
30-01-20,24.29635811,27.60137558,28.28413582,24.44989586,19.18095016,14.76632118,10.63782692,6.920934677,4.04436636,3.454564095,3.285597324,3.271886587,3.709819794,4.237875462,4.332321167,4.481430054,3.847530842,2.96666193,4.368873596,6.172399044,6.743727207,6.79012537,6.016243458,5.079506397,4.492928505,4.615208626,4.576668739,4.59646225,3.960849285,3.201458216
31-01-20,3.474787951,3.448798656,3.402121305,3.33236146,3.373397112,3.291763067,3.289498568,3.169896364,3.180662394,3.028269529,2.988895416,2.754407644,2.89289856,2.688860416,2.373201609,1.989210725,1.685775518,1.419099092,1.389350176,1.318138003,1.360733628,1.317210913,1.374994397,1.347962499,1.265059114,1.092009187,1.30804038,1.773679376,1.98032856,1.75347805
01-02-20,14.49455833,15.78250122,16.01424217,14.3798418,12.40637493,10.74904823,9.424059868,8.249217033,7.726413727,7.282122135,7.130500793,6.670597553,6.98733139,6.653679371,6.064169884,5.351998329,4.678589344,4.07448864,4.371251583,4.72969389,5.021448135,4.992778301,4.838016987,4.447819233,4.035006046,3.581611156,3.620671272,4.234366894,4.477104664,3.996691465
02-02-20,6.489610672,6.343898773,6.074500561,6.158022404,7.04572773,7.697433949,8.642686844,8.791252136,8.620825768,7.973109722,7.314159393,6.245755672,6.434447289,5.882810116,5.090351582,4.160522461,3.325817585,2.485219479,2.171682596,1.897901773,1.754687786,1.697169304,1.894028068,2.018132687,2.079494953,2.069793224,2.807419777,4.054112434,4.571292877,3.987698555
03-02-20,5.955394745,5.870433331,5.736742973,5.614236832,5.709303379,5.568377972,5.590326786,5.401557922,5.416452408,5.176633835,5.146021843,4.778861046,5.065840244,4.743121147,4.266871929,3.745346785,3.474584341,3.485051155,3.574501514,3.554786921,3.505574942,3.353679419,3.118998766,2.818221807,2.596022367,2.430187702,2.50726819,3.042988539,3.292632103,2.938108444
04-02-20,6.335940361,6.274881363,6.174612999,6.048402309,6.125945091,5.986834526,6.00025034,5.797258854,5.827113628,5.559710979,5.510471821,5.098334789,5.380612373,5.009385586,4.426983356,3.70811367,3.117120028,2.603908539,2.562659502,2.449409246,2.566122532,2.536786795,2.652440548,2.58563447,2.400406122,2.01316762,2.321124077,3.215798616,3.675771475,3.377532959
05-02-20,3.912458181,3.807444572,3.563971758,3.400713205,3.546811342,3.410192251,3.654294252,3.602660894,3.621788025,3.515035152,3.605905771,3.410270691,3.818546057,3.592476845,3.142798185,2.57499671,2.005856276,1.346125364,1.012050629,0.837025702,0.733891189,0.572609305,0.650449157,0.802163899,0.978239834,1.137178183,1.791021228,2.67757988,3.014143944,2.600181103
06-02-20,3.611335278,3.459671259,3.231713057,3.149633408,3.291037798,3.171483517,3.223864794,3.115368128,3.041928768,2.950568914,2.986795187,2.911799669,3.253085136,3.175414801,3.042690992,2.965445042,3.118100405,3.547036171,3.691142082,3.733319044,3.574710131,3.361948729,2.877146244,2.394336939,2.180828571,2.32311821,2.291350603,2.562741518,2.636311769,2.359388351
07-02-20,9.24338913,9.105583191,8.81005764,8.547284126,8.743050575,8.500092506,8.744725227,8.524179459,8.595825195,8.252808571,8.29796505,7.706671715,8.308280945,7.731114864,6.758467674,5.559167862,4.49420023,3.469250917,3.204698086,2.990508556,3.043999672,2.924922705,3.062335014,3.080579758,3.023494005,2.76538682,3.578578234,5.054230213,5.671873093,4.897952557
08-02-20,6.40473175,6.204577446,5.779923439,5.527839184,5.796385288,5.576292515,5.97423172,5.884597301,5.895092964,5.722975731,5.874135971,5.581292629,6.268785477,5.922032356,5.220478535,4.34824419,3.523674011,2.703306198,2.331974983,2.153860807,1.985915422,1.757426739,1.635609269,1.645365477,1.827172995,2.101391077,3.059911489,4.465124607,5.004647255,4.337304115
09-02-20,8.905566216,8.634373665,8.036252975,7.668783665,8.046898842,7.738331318,8.33900547,8.230342865,8.265872955,8.026158333,8.252423286,7.821309566,8.793702126,8.282924652,7.244176388,5.927920818,4.592384815,3.022521734,2.185767412,1.736753225,1.442370653,1.001665115,1.21543777,1.646143198,2.123276472,2.555016994,4.123216152,6.220394611,7.024591446,6.074269295
10-02-20,6.994180202,6.782917023,6.316063404,6.028256416,6.323138237,6.081065178,6.548985481,6.462418079,6.489926815,6.300959587,6.477095604,6.138471603,6.898430824,6.497673512,5.683894157,4.652627945,3.607116699,2.378788948,1.725001693,1.373528004,1.144780517,0.801502526,0.969098628,1.304601073,1.675705314,2.009925127,3.233566284,4.870256901,5.497024059,4.751152992
11-02-20,9.007510185,8.731528282,8.123040199,7.750515938,8.135587692,7.822892666,8.434962273,8.326626778,8.36250782,8.121419907,8.352913857,7.918694973,8.908089638,8.392160416,7.340268135,6.006978512,4.652402401,3.058862448,2.207944393,1.752546072,1.452447772,1.005586386,1.220825911,1.657781839,2.143833399,2.587278366,4.184583187,6.32178545,7.144598961,6.186348915
12-02-20,21.12790871,23.12978935,23.20989037,20.41164589,17.21937752,14.22867298,12.39525127,10.44603252,9.137545586,8.569079399,8.812194824,8.612651825,9.880233765,9.610612869,8.609911919,7.360971928,5.666176319,3.205372572,2.843980551,3.893975735,4.242177486,4.249642849,3.721160412,3.252124071,3.214513302,3.649811745,4.861809254,6.75805521,7.453485489,6.434134483
13-02-20,9.157193184,8.877918243,8.273461342,7.905564308,8.290604591,7.978437424,8.573031425,8.455183029,8.486988068,8.239567757,8.459309578,8.022294998,9.005375862,8.490636826,7.44832325,6.129413605,4.810197353,3.300270319,2.520975113,2.113954306,1.836755395,1.434187293,1.54744792,1.882726789,2.314423323,2.735343456,4.278493404,6.371029377,7.163194656,6.192923069
14-02-20,10.62477493,10.30410385,9.600409508,9.168196678,9.616819382,9.253171921,9.959476471,9.827555656,9.871980667,9.583381653,9.84666729,9.327444077,10.47336102,9.862612724,8.628530502,7.065527439,5.484726429,3.631082773,2.650273323,2.122179508,1.782431483,1.269090176,1.520305037,2.019096375,2.57141757,3.06594944,4.909072399,7.376430988,8.317735672,7.181429386
15-02-20,10.57118607,10.26622677,9.579366684,9.161946297,9.624221802,9.260425568,9.99468708,9.891270638,9.956290245,9.692468643,9.968665123,9.402509689,10.5045948,9.85633564,8.615739822,7.097101212,5.673503399,4.172541142,3.733183384,3.680866241,3.567790508,3.02940917,2.702905655,2.682044268,2.978735924,3.335856915,5.076551914,7.507747173,8.434592247,7.283259869
16-02-20,10.40883064,9.957740784,9.233634949,8.854920387,9.319726944,8.979020119,9.735311508,9.752361298,9.935864449,9.826384544,10.12089348,9.265402794,10.12337303,9.595082283,8.429946899,6.86425066,6.771381855,8.301977158,10.73855782,12.4563303,12.92743778,11.63374996,9.364909172,7.294715405,6.176454067,5.410024643,5.859344006,7.505803585,8.200964928,7.037405491
17-02-20,10.48877144,10.25655174,9.570739746,9.081404686,9.764489174,10.29584026,11.98076057,11.9766264,10.7458477,9.334011078,9.640518188,10.05266285,11.56353092,10.94206619,9.030391693,6.895673275,5.478404045,4.390827656,3.96690464,3.088939667,2.042420149,1.16383028,1.563145638,1.911118627,2.442285776,2.990647316,4.856892109,7.240225315,8.147582054,6.997074127
18-02-20,19.99551392,21.99224663,22.1416626,19.40982246,16.25687408,13.41756535,11.79526234,10.19798756,9.423410416,9.086155891,9.338834763,8.891205788,10.06505775,9.636196136,8.552648544,7.21278286,5.569452763,3.430356741,3.342997074,4.378296852,4.669972897,4.573489189,4.090669632,3.705608606,3.737864733,4.237520218,5.61560297,7.620720863,8.207695961,6.922455788
19-02-20,10.45446873,10.21683311,9.561117172,9.066774368,9.384970665,8.956104279,9.56569767,9.383934021,9.368654251,9.07612133,9.331412315,8.860995293,9.97340107,9.407138824,8.233965874,6.748411179,5.227013588,3.419163227,2.451409817,1.943910241,1.627376914,1.174239755,1.394334674,1.857672811,2.383138418,2.861282349,4.620183468,6.987503052,7.906878471,6.850729942
20-02-20,9.658340454,9.363312721,8.712248802,8.312677383,8.725401878,8.392958641,9.051506996,8.939504623,8.981798172,8.724116325,8.971856117,8.505981445,9.564026833,9.009553909,7.880262375,6.448822975,4.995189667,3.286391735,2.373937368,1.88510108,1.565017939,1.088357925,1.320922375,1.788890123,2.307927847,2.778329611,4.483272552,6.765039444,7.640813351,6.610197544
21-02-20,10.37120152,10.05474472,9.354925156,8.925196648,9.365386963,9.002894402,9.704329491,9.578838348,9.622479439,9.348365784,9.618188858,9.121055603,10.26126862,9.666617393,8.452265739,6.912573338,5.349196434,3.512876987,2.535522223,2.014353752,1.675563931,1.171609402,1.418924689,1.915891647,2.470381737,2.9766047,4.814210892,7.276546001,8.225938797,7.125091553
22-02-20,10.29021358,9.976844788,9.286016464,8.864124298,9.305570602,8.95189476,9.649611473,9.525156975,9.565392494,9.287356377,9.547327995,9.046982765,10.17080021,9.579639435,8.378245354,6.85616684,5.311884403,3.49668026,2.528669357,2.009380341,1.667766094,1.157345414,1.403851151,1.901785851,2.454038858,2.954982996,4.770770073,7.199626923,8.132529259,7.035969257
23-02-20,20.88310432,22.8868084,22.98849106,20.1993351,17.01919746,14.08199024,12.35943317,10.57061863,9.514678955,9.049444199,9.303073883,8.974225044,10.22563267,9.866294861,8.796845436,7.467324734,5.758556366,3.406233311,3.149292707,4.179380894,4.495869637,4.446863651,3.939850569,3.51811409,3.52713275,4.005860329,5.342411041,7.349847794,8.015423775,6.842445374
24-02-20,10.30190563,9.99132061,9.313313484,8.897472382,9.335735321,8.991836548,9.678487778,9.548417091,9.579670906,9.283878326,9.52569294,9.013216972,10.11658001,9.526818275,8.339952469,6.837482929,5.316516399,3.530827522,2.588062763,2.075819016,1.748291969,1.257088661,1.495459557,1.970036626,2.498156071,2.970673561,4.750892639,7.136063099,8.046554565,6.946760654
25-02-20,10.60588646,10.41997242,9.662371635,9.096769333,10.10797691,11.69022751,14.49564457,14.67007446,12.1835556,9.618104935,10.40177917,12.25345898,14.32962608,13.53822422,10.48708344,7.195206165,5.808238983,5.592819214,5.607489109,4.328530788,2.543118477,1.194884419,1.902407765,2.052783966,2.504252672,3.110618114,5.091980934,7.511686325,8.424674034,7.217565536
26-02-20,10.68198109,10.41942787,9.684142113,9.153181076,9.443806648,8.979131699,9.661897659,9.538077354,9.597604752,9.504942894,10.07673931,9.95589447,11.2763195,10.62829685,9.091151237,7.170395851,5.389938354,3.508814096,2.59497714,2.055978298,1.675647378,1.211927891,1.553120017,2.013746738,2.531158924,3.015275955,4.8527174,7.351006508,8.320062637,7.243404388
27-02-20,10.62994385,10.4475174,9.685699463,9.109985352,10.10257149,11.6628685,14.45446968,14.6261301,12.15318871,9.61901474,10.42773533,12.28619671,14.37016964,13.57897186,10.52402973,7.216420174,5.800265312,5.567612648,5.583848476,4.313697338,2.542679071,1.211567283,1.918591142,2.077078819,2.528933525,3.129255533,5.105510235,7.524677753,8.433972359,7.223862648
28-02-20,9.704766273,9.430253029,8.729031563,8.026426315,8.388004303,8.264510155,9.01554966,8.757227898,8.722987175,8.970194817,9.690585136,8.931763649,9.216309547,10.04299259,13.15541172,15.63475132,16.05111313,14.61519432,11.65303993,8.379462242,5.081767559,2.43247366,1.448001266,1.825050235,2.394887924,2.987717152,4.524731636,6.695895672,7.627079487,7.03788662
29-02-20,7.113975048,7.034194469,6.677177429,6.301261902,6.336167336,5.986503124,6.166135788,5.986656189,5.924654007,5.76258564,5.902523041,5.675627708,6.368633747,6.096515656,5.573271275,5.048643112,4.858335495,5.114039898,5.226016998,5.267011166,5.036850452,4.722973824,4.060754776,3.434697151,3.213961363,3.479141712,3.817521334,4.78322649,5.142154694,4.508633614
01-03-20,14.2422905,16.183321,16.56603622,14.29094887,11.15799618,8.504772186,5.960800648,3.618981838,1.378508687,1.029755592,0.89440912,1.304554224,1.696838021,2.319421768,2.757577419,3.28079772,3.546567678,3.986036062,4.585403919,5.309624672,5.402914047,5.263102055,4.517331123,3.711905241,3.28792119,3.49842906,3.236058712,2.85724473,2.08331728,1.470376372
02-03-20,10.39360809,11.75546169,12.01659203,10.37361431,8.363778114,6.783890724,5.733132839,4.763383389,4.365625858,4.396062374,4.686851501,4.480770111,4.357894897,4.311878204,5.142491341,5.704313755,4.77605629,4.165362835,5.672502995,7.812656879,8.544034958,8.213811874,6.746647358,5.157308578,4.145079136,4.134539604,3.983253479,4.043713093,3.7657125,3.210096359
03-03-20,7.484846592,7.40457058,7.276041031,7.122043133,7.211924076,7.045290947,7.054852486,6.817033768,6.843026638,6.52729702,6.453625202,5.980670452,6.295447826,5.887913227,5.274430752,4.518760204,3.950118542,3.54473877,3.516186714,3.413051605,3.457912207,3.36448884,3.416022778,3.340118885,3.154378891,2.768684626,2.920872688,3.574516296,3.858756542,3.450858116
04-03-20,5.641718388,5.39618063,5.080935001,5.000706196,5.195927143,5.020258904,4.955439568,4.732238293,4.554093838,4.404932499,4.39447403,4.346085072,4.804570198,4.767178059,4.728740692,4.808446407,5.261330128,6.141631126,6.437547207,6.520215988,6.263401031,5.905242443,5.078458309,4.229501247,3.815555811,3.996397734,3.745535612,3.873206854,3.824817657,3.467679977
05-03-20,7.022839069,6.957334518,6.901063442,7.074027538,7.272425652,6.790707111,6.50895977,6.284885406,6.471727371,6.355047226,6.483618259,6.072710037,6.395195961,5.853494644,5.261367798,5.205204487,5.808166504,6.632365227,6.541448116,6.317950249,6.230206013,6.466625214,6.453323841,6.005025864,4.966142654,3.907795429,3.675057888,5.455564976,6.490216732,5.695287228
06-03-20,10.4679575,10.0977726,9.530049324,9.251703262,9.591812134,9.272705078,9.496702194,9.209606171,9.088524818,8.779939651,8.835580826,8.497441292,9.353733063,8.994644165,8.348167419,7.650105,7.363739491,7.553415775,7.593453407,7.535558701,7.15771246,6.626686096,5.85286665,5.196368217,4.990722656,5.273301125,5.727004528,6.894328594,7.257923603,6.531754494
07-03-20,8.932003021,8.603410721,8.015672684,7.737665176,8.124477386,7.826613426,8.193908691,7.99597168,7.899214268,7.632846355,7.761561871,7.460928917,8.400149345,8.12446022,7.537453175,6.847659111,6.444809914,6.726297855,6.947635174,6.821229458,5.896634102,4.981151104,4.455484867,4.662893772,4.846514702,4.801548481,5.394993782,6.654938698,7.093380928,6.210305691
08-03-20,10.5191288,10.20502186,9.519238472,9.076527596,9.516619682,9.18171978,9.889856339,9.761665344,9.75391674,9.427024841,9.628710747,9.094087601,10.29261017,9.823688507,8.814221382,7.413862228,5.737093449,3.687223196,2.712229013,2.51347971,2.483902454,2.487620592,2.878826141,3.405997515,3.759355783,3.928632975,5.376861095,7.559405327,8.362031937,7.171564102
09-03-20,8.625929832,8.376484871,7.798957348,7.420472145,8.214185715,8.64544487,9.655849457,8.989566803,7.999031067,7.95990324,8.77891922,8.289761543,8.875457764,11.55021572,15.97146606,18.25203705,17.04096794,14.69399071,13.21185875,13.01706696,11.71669674,9.92478466,8.321619987,7.503295898,7.059902668,6.056111813,5.882189751,6.901808739,7.534028053,7.473324776
10-03-20,10.06443024,9.667550087,9.350101471,8.53879261,6.857583046,6.34758091,7.627870083,6.899254322,7.309009075,8.020468712,7.127579212,6.348670483,8.714944839,10.40042496,8.097189903,5.103466511,11.87888145,16.56681633,12.57734585,2.514285326,12.48676968,27.71412277,35.26779175,36.33023834,32.63504028,24.32024384,15.77947521,8.150940895,6.452824116,12.6013813
11-03-20,14.04995251,12.31176853,11.29288578,9.619553566,5.564546585,5.46764183,8.313597679,6.613866329,6.408545494,8.588370323,7.204900742,5.434691429,10.05477047,15.20327759,14.57806206,13.21464443,22.10654449,29.89959526,29.15638351,28.9612484,38.76972961,55.12815857,62.75220108,61.79661942,54.62599564,40.80864716,26.3875103,12.16272831,5.746220112,17.7890892
12-03-20,14.87794876,12.42414284,10.60484314,8.879008293,6.546909809,6.777074814,7.933614731,6.427302837,6.232190609,8.266812325,8.358439445,6.700914383,8.96240139,14.92428017,18.53245926,20.49865341,25.62600517,30.83500481,32.02833176,33.38632584,38.07804871,45.80570984,48.5244751,46.38327408,40.58975983,30.68443108,20.63834381,11.60147095,8.998586655,15.60516262
13-03-20,8.063344002,6.42616415,5.207992077,4.377405643,4.413518906,5.724439144,7.629297733,6.472342014,4.765743256,5.563856125,5.747357368,5.019523621,8.504684448,11.85568714,11.26566696,7.560372353,11.96189213,19.69732857,23.10657883,23.44186401,24.04208946,27.71662903,29.98973274,29.34871483,26.17647552,19.80187988,13.44218445,7.388760567,4.236650944,8.896831512
14-03-20,18.85322762,18.43273926,17.35973358,14.7279253,11.72232723,9.34573555,7.310372353,5.510764122,6.069290638,8.605242729,9.590161324,5.681172371,6.340317726,13.91115856,17.66771126,14.84502888,14.05439949,21.64838982,31.27318954,38.5076828,41.6977005,39.23851013,32.35588074,24.98138428,19.79814529,15.00185299,9.866055489,5.122617722,4.347615719,5.704247475
15-03-20,12.80862141,11.13387871,9.553042412,8.655863762,9.00839901,9.288038254,9.72558403,9.064633369,8.726815224,9.452542305,10.33802414,8.478842735,8.621209145,13.84527206,20.03186226,22.99940872,24.27503204,25.97970581,28.30394936,30.45402718,30.69245529,27.57207108,21.89529037,16.35855103,12.79850674,9.979186058,7.213583469,5.747410297,6.25586319,6.839203358
16-03-20,10.1619997,8.990300179,7.959125042,7.503433228,7.774976254,7.693928242,8.110228539,8.111703873,8.403404236,8.825203896,9.215660095,7.600230217,7.458923817,8.989496231,11.06440735,12.21953583,14.65295982,18.38796616,22.27143669,24.94189262,25.48829842,22.99069023,18.51263809,14.25071716,11.54162121,9.271753311,7.144750118,5.840955734,5.555117607,5.114267826
17-03-20,17.88892174,20.23450661,20.55943298,17.59212303,13.64231682,10.94586086,9.62618351,8.141997337,6.306083679,7.882534504,10.37630749,11.06573582,12.53728962,15.17449856,18.86141014,21.10736275,20.74431801,19.21736526,16.65991592,14.19989872,12.24240685,10.39150524,8.39789772,6.584740162,5.599377155,5.367460728,5.544275284,6.357580662,6.93206501,6.912889957
18-03-20,10.43242836,9.84763813,8.610179901,7.23377037,7.532611847,9.748249054,12.43133259,13.02748013,11.69874096,12.10558891,16.11829758,19.8138237,23.06915855,26.09367561,29.10681534,30.87547684,30.06192398,27.99052429,26.17834663,24.16967773,22.27250862,19.12439537,15.0850544,11.48797131,9.171304703,7.309372425,5.950908661,5.568644524,6.3302145,6.821539402
19-03-20,11.32273006,10.52682972,9.551088333,9.353060722,9.975311279,10.47419357,11.6860857,12.55196857,12.81465054,11.66522121,12.64674377,15.57034016,18.33240318,19.57268715,19.18999481,17.84429741,15.00886345,11.12541389,7.965081692,4.999712944,3.113794804,2.235357761,2.196203232,2.265397787,2.411733389,2.772298098,3.95634079,5.902389526,6.797031879,6.386253834
20-03-20,14.72601318,14.2878933,14.39522934,15.7300415,15.80558872,14.16817188,15.49947071,23.8217926,33.39290619,38.50086594,42.99209595,47.96183395,49.95484924,49.38939285,46.31668472,42.01131439,36.04441071,28.31168747,20.48006058,13.12569046,8.867521286,7.568667412,7.389583111,7.075007439,6.397430897,5.038450718,6.004871845,8.896635056,11.55886364,12.96209908
21-03-20,13.38157558,13.00282001,12.44544601,12.59193516,13.61203098,15.02765465,19.18026543,25.15964317,30.57055855,32.13258362,31.88861847,31.6961956,30.94218445,29.02996063,26.06768227,22.75132751,19.37299728,15.5821085,11.45595169,7.758374214,6.124473572,6.316055775,6.615969181,6.544723511,6.100284576,5.47505188,6.236038685,8.103132248,9.594696999,9.693763733
22-03-20,15.20893478,14.9502182,14.75966072,14.92080498,15.06819153,15.47353745,18.57998466,24.06745529,30.1529541,32.6259346,32.13304138,29.97816849,27.12528038,23.68886375,20.69369316,18.86239052,18.08544731,16.68497276,12.73304272,8.07666111,9.958424568,17.55695915,21.82694244,22.46647453,20.41185951,15.72070503,11.71609497,10.12863064,11.3107729,13.64066315
23-03-20,14.5658474,14.34471893,12.71603584,12.94057465,20.26581001,29.80119705,38.5807724,41.94372177,39.45544434,33.48519135,26.85670662,21.89528656,20.93334198,18.99339676,14.70434284,10.28792191,9.758667946,11.49417019,11.2342062,8.074777603,6.158579826,10.24730968,13.23956203,13.69631004,12.50394821,10.26703072,8.669857025,8.375782967,8.576316833,8.201818466
